VisionErrorConditionType_AckedState_FalseState,182,Variable
VisionErrorConditionType_ConfirmedState,183,Variable
VisionErrorConditionType_ConfirmedState_Id,184,Variable
VisionErrorConditionType_ConfirmedState_Name,185,Variable
VisionErrorConditionType_ConfirmedState_Number,186,Variable
VisionErrorConditionType_ConfirmedState_EffectiveDisplayName,187,Variable
VisionErrorConditionType_ConfirmedState_TransitionTime,188,Variable
VisionErrorConditionType_ConfirmedState_EffectiveTransitionTime,189,Variable
VisionErrorConditionType_ConfirmedState_TrueState,190,Variable
VisionErrorConditionType_ConfirmedState_FalseState,191,Variable
VisionErrorConditionType_Acknowledge,192,Method
VisionErrorConditionType_Acknowledge_InputArguments,193,Variable
VisionErrorConditionType_Confirm,194,Method
VisionErrorConditionType_Confirm_InputArguments,195,Variable
VisionErrorConditionType_BlockReaction,196,Variable
VisionErrorConditionType_CausePath,197,Variable
VisionErrorConditionType_ErrorCode,198,Variable
VisionErrorConditionType_ErrorString,199,Variable
VisionErrorConditionType_ExternalConfigurationId,200,Variable
VisionErrorConditionType_ExternalRecipeId,201,Variable
VisionErrorConditionType_InternalConfigurationId,202,Variable
VisionErrorConditionType_InternalRecipeId,203,Variable
VisionErrorConditionType_JobId,204,Variable
VisionErrorConditionType_MeasId,205,Variable
VisionErrorConditionType_PartId,206,Variable
VisionErrorConditionType_ProductId,207,Variable
VisionErrorConditionType_ResultId,208,Variable
VisionErrorConditionType_StopReaction,209,Variable
VisionPersistentErrorConditionType,210,ObjectType
VisionPersistentErrorConditionType_EventId,211,Variable
VisionPersistentErrorConditionType_EventType,212,Variable
VisionPersistentErrorConditionType_SourceNode,213,Variable
VisionPersistentErrorConditionType_SourceName,214,Variable
VisionPersistentErrorConditionType_Time,215,Variable
VisionPersistentErrorConditionType_ReceiveTime,216,Variable
VisionPersistentErrorConditionType_LocalTime,217,Variable
VisionPersistentErrorConditionType_Message,218,Variable
VisionPersistentErrorConditionType_Severity,219,Variable
VisionPersistentErrorConditionType_ConditionClassId,220,Variable
VisionPersistentErrorConditionType_ConditionClassName,221,Variable
