Name2_XmlSchema_OPENSCSKeyValueDataType_DataTypeVersion,141,Variable
Name2_XmlSchema_OPENSCSKeyValueDataType_DictionaryFragment,142,Variable
Name2_XmlSchema_OPENSCSLabelDataType,143,Variable
Name2_XmlSchema_OPENSCSLabelDataType_DataTypeVersion,144,Variable
Name2_XmlSchema_OPENSCSLabelDataType_DictionaryFragment,145,Variable
Name2_XmlSchema_OPENSCSLabelPropertyDataType,146,Variable
Name2_XmlSchema_OPENSCSLabelPropertyDataType_DataTypeVersion,147,Variable
Name2_XmlSchema_OPENSCSLabelPropertyDataType_DictionaryFragment,148,Variable
Name2_XmlSchema_OPENSCSSIDClassPropertyDataType,149,Variable
Name2_XmlSchema_OPENSCSSIDClassPropertyDataType_DataTypeVersion,150,Variable
Name2_XmlSchema_OPENSCSSIDClassPropertyDataType_DictionaryFragment,151,Variable
OPENSCSAggregationDataType_Encoding_DefaultBinary,152,Object
OPENSCSCollectionDataType_Encoding_DefaultBinary,153,Object
OPENSCSLabelCollectionDataType_Encoding_DefaultBinary,154,Object
OPENSCSSNCollectionDataType_Encoding_DefaultBinary,155,Object
OPENSCSEventStreamArgumentDataType_Encoding_DefaultBinary,156,Object
OPENSCSKeyValueDataType_Encoding_DefaultBinary,157,Object
OPENSCSLabelDataType_Encoding_DefaultBinary,158,Object
OPENSCSLabelPropertyDataType_Encoding_DefaultBinary,159,Object
OPENSCSSIDClassPropertyDataType_Encoding_DefaultBinary,160,Object
Name2_BinarySchema,161,Variable
Name2_BinarySchema_DataTypeVersion,162,Variable
Name2_BinarySchema_NamespaceUri,163,Variable
Name2_BinarySchema_OPENSCSAggregationDataType,164,Variable
Name2_BinarySchema_OPENSCSAggregationDataType_DataTypeVersion,165,Variable
Name2_BinarySchema_OPENSCSAggregationDataType_DictionaryFragment,166,Variable
Name2_BinarySchema_OPENSCSCollectionDataType,167,Variable
Name2_BinarySchema_OPENSCSCollectionDataType_DataTypeVersion,168,Variable
Name2_BinarySchema_OPENSCSCollectionDataType_DictionaryFragment,169,Variable
Name2_BinarySchema_OPENSCSLabelCollectionDataType,170,Variable
Name2_BinarySchema_OPENSCSLabelCollectionDataType_DataTypeVersion,171,Variable
Name2_BinarySchema_OPENSCSLabelCollectionDataType_DictionaryFragment,172,Variable
Name2_BinarySchema_OPENSCSSNCollectionDataType,173,Variable
Name2_BinarySchema_OPENSCSSNCollectionDataType_DataTypeVersion,174,Variable
Name2_BinarySchema_OPENSCSSNCollectionDataType_DictionaryFragment,175,Variable
Name2_BinarySchema_OPENSCSEventStreamArgumentDataType,176,Variable
Name2_BinarySchema_OPENSCSEventStreamArgumentDataType_DataTypeVersion,177,Variable
Name2_BinarySchema_OPENSCSEventStreamArgumentDataType_DictionaryFragment,178,Variable
Name2_BinarySchema_OPENSCSKeyValueDataType,179,Variable
Name2_BinarySchema_OPENSCSKeyValueDataType_DataTypeVersion,180,Variable
Name2_BinarySchema_OPENSCSKeyValueDataType_DictionaryFragment,181,Variable
Name2_BinarySchema_OPENSCSLabelDataType,182,Variable
Name2_BinarySchema_OPENSCSLabelDataType_DataTypeVersion,183,Variable
Name2_BinarySchema_OPENSCSLabelDataType_DictionaryFragment,184,Variable
Name2_BinarySchema_OPENSCSLabelPropertyDataType,185,Variable
Name2_BinarySchema_OPENSCSLabelPropertyDataType_DataTypeVersion,186,Variable
Name2_BinarySchema_OPENSCSLabelPropertyDataType_DictionaryFragment,187,Variable
Name2_BinarySchema_OPENSCSSIDClassPropertyDataType,188,Variable
Name2_BinarySchema_OPENSCSSIDClassPropertyDataType_DataTypeVersion,189,Variable
Name2_BinarySchema_OPENSCSSIDClassPropertyDataType_DictionaryFragment,190,Variable
